x,Fx
0.0450718991010925,1e-05
0.0450820161489707,2e-05
0.0450845140096775,3e-05
0.0450856459114481,4e-05
0.0450874280430569,5e-05
0.0450913965473165,6e-05
0.045091822871704,7e-05
0.0450935057788616,8e-05
0.045097528447927,9e-05
0.045110136632668,0.0001
0.045111073961516,0.00011
0.0451159631409733,0.00012
0.0451241428751288,0.00013
0.0451269152037475,0.00014
0.045132382848062,0.00015
0.0451356296854376,0.00016
0.0451358629705511,0.00017
0.0451359854543473,0.00018
0.045139084751391,0.00019
0.0451415348328336,0.0002
0.0451417449718132,0.00021
0.0451467914983308,0.00022
0.0451481269064034,0.00023
0.0451534981823174,0.00024
0.0451551868502356,0.00025
0.0451573835544237,0.00026
0.0451598900456558,0.00027
0.0451628830086754,0.00028
0.0451635407440137,0.00029
0.0451695328639966,0.0003
0.0451736204251642,0.00031
0.045177815558207,0.00032
0.045178717665602,0.00033
0.0451799412649315,0.00034
0.0451848611183796,0.00035
0.045185863664189,0.00036
0.0451863493021007,0.00037
0.0451909275797792,0.00038
0.0451918238974341,0.00039
0.0451924050981776,0.0004
0.0451930437289278,0.00041
0.0451941326103594,0.00042
0.0451945217815528,0.00043
0.0451963827488065,0.00044
0.0451964013272787,0.00045
0.0451964272040773,0.00046
0.0451973396876513,0.00047
0.045197814533048,0.00048
0.0452010957829436,0.00049
0.0452016344606832,0.0005
0.0452058202587115,0.00051
0.0452064933885201,0.00052
0.0452093455558803,0.00053
0.0452093624326132,0.00054
0.0452110554504963,0.00055
0.0452202730116333,0.00056
0.0452203579496655,0.00057
0.0452219990550351,0.00058
0.0452232745988829,0.00059
0.0452240028995886,0.0006
0.0452253852707694,0.00061
0.0452257442846786,0.00062
0.0452260670156442,0.00063
0.0452301926280037,0.00064
0.0452310505349074,0.00065
0.0452326376490171,0.00066
0.0452353664113378,0.00067
0.0452357342988621,0.00068
0.0452370495727765,0.00069
0.0452406679813009,0.0007
0.0452408900620084,0.00071
0.0452451645917575,0.00072
0.0452453429836954,0.00073
0.0452471611479117,0.00074
0.0452477130586383,0.00075
0.0452497272030381,0.00076
0.0452511162004132,0.00077
0.0452518503647342,0.00078
0.0452535740177309,0.00079
0.0452544997105951,0.0008
0.0452552125028193,0.00081
0.0452602506943898,0.00082
0.0452607558183264,0.00083
0.0452628146502021,0.00084
0.0452679751479381,0.00085
0.0452685897644361,0.00086
0.045268958641684,0.00087
0.0452694798563037,0.00088
0.0452712997012207,0.00089
0.0452721163350038,0.0009
0.0452748862902417,0.00091
0.0452777724019975,0.00092
0.0452793149867217,0.00093
0.0452799950486799,0.00094
0.045281295209369,0.00095
0.0452819188783511,0.00096
0.0452836572250551,0.00097
0.0452901412681838,0.00098
0.0452919219778816,0.00099
0.0452925386606772,0.001
0.0452935252003397,0.00101
0.0452946446747317,0.00102
0.045295112000786,0.00103
0.0452986748295212,0.00104
0.0452988298620426,0.00105
0.0452992817002126,0.00106
0.0453092702176766,0.00107
0.0453103212526948,0.00108
0.0453106637343761,0.00109
0.0453108690253894,0.0011
0.0453123275188991,0.00111
0.0453164218846508,0.00112
0.0453197905002221,0.00113
0.0453200682053032,0.00114
0.0453206225033235,0.00115
0.0453247098530636,0.00116
0.0453270217894264,0.00117
0.0453306350605789,0.00118
0.0453332834625256,0.00119
0.0453334258160471,0.0012
0.0453356561360483,0.00121
0.0453378151065101,0.00122
0.0453407520428812,0.00123
0.0453414085215007,0.00124
0.0453425575265854,0.00125
0.0453429859490405,0.00126
0.0453440760641275,0.00127
0.0453470765773746,0.00128
0.0453537545667293,0.00129
0.0453539815432336,0.0013
0.0453562973012473,0.00131
0.0453605841702772,0.00132
0.0453644284175034,0.00133
0.0453647363917598,0.00134
0.0453667441296816,0.00135
0.0453671365555789,0.00136
0.0453680829906228,0.00137
0.0453701374420205,0.00138
0.0453712362866348,0.00139
0.0453717475096528,0.0014
0.0453796522811575,0.00141
0.0453805590649058,0.00142
0.0453840360329363,0.00143
0.0453887633559779,0.00144
0.0453923602376428,0.00145
0.0453949785005536,0.00146
0.0453967668866304,0.00147
0.0453982890803778,0.00148
0.0454036789565711,0.00149
0.0454041212634354,0.0015
0.0454050489204409,0.00151
0.0454055227724765,0.00152
0.0454101011108681,0.00153
0.0454125211107736,0.00154
0.0454129643321254,0.00155
0.0454195169722413,0.00156
0.0454223286460889,0.00157
0.0454261235338566,0.00158
0.0454271808967335,0.00159
0.0454332481821483,0.0016
0.0454345147749146,0.00161
0.0454360230810406,0.00162
0.0454360525743247,0.00163
0.0454383625974645,0.00164
0.0454401931400915,0.00165
0.045441842841493,0.00166
0.0454462637464067,0.00167
