W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T_K,theta_xc
0.673579422599994,1.625005037757,-0.548333896699508,394.901519597944,73.3307379792361,0.143970488599876,0.640520939924746,0.0798500214877187,283.385178453904,1.00247913151167
0.636359607612322,2.69978123349259,-0.574987002779855,390.693895795685,77.5534451136492,0.138546956726758,0.627320456353977,0.0882755466757861,283.631550321329,1.28071958208537
0.692034643838173,1.19100820154942,-0.545855788083915,394.2747526434,79.4739884129604,0.119467842969494,0.852260938374438,0.109106583930501,283.208638184859,1.1764801990493
0.566226208372113,1.0659355618651,-0.58368399926026,390.877898985151,75.5303576178819,0.157730238163166,0.679743254774082,0.0467968413281395,282.994253664332,1.08668451939067
0.622981202603777,2.75216576027225,-0.575156168375823,390.703193362849,77.4364086229065,0.136013829190905,0.628439391197921,0.0870438951475984,283.622596989113,1.22407622199918
0.624924784200533,1.10706443648212,-0.545875027355876,389.041515218365,77.5345099265929,0.149015442648358,0.749240560623798,0.0478170886241313,283.684818920789,1.17136398482649
0.586518971752606,1.17769265692829,-0.517167152198933,389.991460759526,75.748162152077,0.160019244420074,0.546503803508151,0.0532025914795015,283.337180895341,1.2077977456298
0.628177259744997,1.13859054724367,-0.551009834680962,396.12978684988,75.8679231679111,0.155167886674576,0.738152884068701,0.150936478445426,283.279062394688,1.19682705337237
0.700373874904136,1.5720840453072,-0.563815054180935,391.101357120545,77.1880932225171,0.140530402752671,0.682779695873712,0.107260866948428,283.65461499946,1.21048375968407
0.579354099703282,1.02392632261667,-0.539274103078366,393.87032266442,75.2823921073547,0.182627000042132,0.637572783492857,0.138105942230519,283.812110937452,1.30953519262849
0.533557091792608,1.08253830085679,-0.555736616974826,392.904615789501,75.7763869211769,0.177199412441301,0.67365076714594,0.115052950289437,283.552948359597,1.18093897242213
0.600821274567425,1.0917360698097,-0.581257614159106,392.755950549047,75.9010345835676,0.155774989405572,0.649562450551372,0.197054270808496,283.654489133723,1.33790673183677
0.635815061231692,1.66528752197897,-0.550316292082805,393.393468968418,75.2642250159371,0.155281735072498,0.446017985411947,0.0777617971472717,284.013381026424,1.49419151272617
0.620502531791636,2.77705929438024,-0.586227655313726,396.435775811909,72.2595312993609,0.148980211478785,0.880310805413312,0.0806967783692732,283.180704123559,0.997702548670061
0.669675823175498,2.90734167820879,-0.55076956388843,390.163132808741,76.5535025304604,0.142737217940843,0.531809625840774,0.0856866447362445,283.979691409602,1.277225782527
0.651648841687369,2.63118244365189,-0.575222991965518,390.752833524109,77.243978272776,0.137606080840362,0.557056329008954,0.0947626760416561,283.704156801647,1.32452318800173
0.529652726571256,2.04227379589448,-0.577711632808521,396.82637083082,73.2859396810049,0.166961580333785,0.737872677177222,0.0706781240852622,283.051222058288,1.33290126355142
0.603099152677315,1.1316377139166,-0.592639906802276,390.890410493698,78.9974826584905,0.128991699367426,0.785256713508416,0.144617599233139,283.406165762003,1.37788149000304
0.613130248570253,1.77958136282331,-0.555361810687822,393.648972123724,74.7550916122334,0.13474725040826,0.536321710715732,0.0486896394629311,283.191064322508,1.30396315296477
0.656879421395826,2.09637554854816,-0.578773911226998,394.11627404381,75.8779569720119,0.157425616582407,0.643527105100841,0.0923610813787542,283.412449630842,0.927139603277282
