W_C,tc,bc,CO2ppm,RH,tw,bw,pSR,T,theta_xc,A,n
0.562789304920917,1.55319391465904,-0.581206952412533,389.242287690797,73.6593592339185,0.163598687578446,0.608685720408496,0.146108301450488,282.742461272383,0.638290635203613,0.206202655036919,0.0515179460178384
0.56279559255419,1.57118089002772,-0.573816535177414,389.008002719323,73.2220755886139,0.162891577352353,0.635516068056003,0.127484444442478,282.748327359278,0.57271446942379,0.200438947740163,0.0426208978188451
0.567469773902637,1.57378340734163,-0.574617151239144,388.806008130365,73.7509231480363,0.166229838828882,0.639652788848837,0.128767095301989,282.833020244474,0.59453221898945,0.201203906776751,0.0427640229144253
0.556055623762932,1.85183855594096,-0.56828510270971,388.864080495696,73.9429676472235,0.16670782087847,0.634411042198361,0.121159679122312,282.790768086955,0.65178396742555,0.182854618591444,0.0420574124396447
0.56120382217403,1.77573941265832,-0.568021909546727,388.982084286656,74.13038899469,0.161760332200248,0.657213623481979,0.109658874571587,282.739360061284,0.670508644504181,0.183069793098262,0.035329185233637
0.571457465531574,1.83491082960574,-0.567132732217012,389.361007852826,74.2512157125757,0.166558849435823,0.649791802803724,0.106205283848399,282.707538943863,0.700505056560789,0.187371138397735,0.036336979081776
0.564415318552187,1.90174447103066,-0.568827373202516,389.534422038218,74.0449294596194,0.160239558208377,0.627686763422502,0.10287426933519,282.71070906152,0.665949396861711,0.183593870574122,0.0380060315727488
0.561044692917065,1.97126834627412,-0.570330851539194,388.887087234089,73.9077599337906,0.157020136512106,0.629081879823671,0.106273370683364,282.758498116008,0.683111852194935,0.180538795355659,0.0380803867991676
0.571175693957268,2.06523022637239,-0.572539940742094,389.3321207249,73.999019673855,0.156095635091607,0.636662827678477,0.0995624783236425,282.846768000321,0.744896867325976,0.182449806172918,0.0352822813285522
0.564168706297983,2.08857565280518,-0.57314195034262,389.09762300467,74.3086662928279,0.155557197386964,0.649450673132459,0.0918357277915402,282.81058815917,0.800768487022334,0.174315213329621,0.031671579648771
0.564992149386957,2.20255423926771,-0.57182944900231,389.113025179199,74.3073682745444,0.154107208396147,0.659104495742143,0.099638905568565,282.848715014321,0.794925371631472,0.172216729600489,0.0318801590051037
0.551302430774283,2.11316121168785,-0.574052246941398,388.699486239808,74.5688693819511,0.156250860675272,0.658289389295386,0.0888389383474959,282.847142876698,0.811041958762846,0.164497651422052,0.0299328868706688
0.549209307664642,2.08230371294217,-0.573548257778695,389.865169591516,74.7922892873841,0.155198146188555,0.64440734006097,0.0904628964865251,282.918213460775,0.808020724823809,0.164529734941831,0.0319972952373014
0.551057555766877,2.10518546682586,-0.570243943510832,390.369272087522,74.7539939247356,0.156070412793044,0.672203902906597,0.0956979135406369,282.887962149896,0.817338817622728,0.163642198039668,0.029626176885432
0.558722750023908,2.15272024402409,-0.571774777376959,389.977665829219,74.9022437037372,0.15680312511854,0.663626291039812,0.111030567754964,283.010321217969,0.812736714492492,0.168963640511916,0.0340029678238174
0.569022316140699,2.16429417378129,-0.574047392087804,390.463738605645,75.3587831816421,0.151485505662931,0.646588653826057,0.120318762453569,283.001795191338,0.798622159359816,0.174628229990746,0.0375285018699672
0.563892366438701,2.00437262819291,-0.574774692431013,390.632110280385,74.9000675482732,0.157174133275444,0.63604302305811,0.113944059668417,283.037311743907,0.769973174110734,0.178708736564791,0.0387123132539019
0.55856546605299,1.96413671877315,-0.578095397561322,390.58326287257,74.9476596169026,0.160437841006838,0.639716960776305,0.11193881691482,283.08624876591,0.82962638712614,0.176610526920042,0.0382127350632821
0.557407915308984,1.94867730921544,-0.577662461152029,390.663060304662,75.5688891679004,0.157695295420874,0.655476731430245,0.109039835852926,283.024567990813,0.833790215521556,0.171294329461302,0.0348592739626238
0.566287473789661,1.8626953487821,-0.583115812090065,390.882402676218,75.4621628297965,0.161508615929711,0.671482809733571,0.109106516252084,283.081372363761,0.81738954801866,0.178994712977923,0.0332062858738377
0.567884260687413,1.7905027880727,-0.582582732930536,390.576416989716,75.6645364522603,0.157029432702268,0.642350104113378,0.111218483538457,283.050170814953,0.804237483938466,0.183145673236939,0.0371381300308348
0.554871809067131,1.76590772700632,-0.580283063975507,390.586936932549,75.5426727626202,0.156748402632069,0.624605601843974,0.117347140933058,283.033490197554,0.742923134330346,0.178948370109983,0.041217029202352
0.55314738865612,1.66730843905323,-0.580048976507731,391.231647949039,75.8407826262146,0.157656472311721,0.639691405887413,0.120502215483097,283.030124015651,0.751492871618077,0.178549246588906,0.0396162679586014
0.555404062122106,1.7444246044718,-0.583067000020191,391.684551687085,75.4995188629506,0.157220864267897,0.63876448019517,0.113944836953793,283.027239604874,0.716098370064457,0.178959999716605,0.0382982822925964
0.557154003394437,1.65322975705399,-0.584828128423791,391.696979173266,74.7401960153807,0.152035763962966,0.627890692743127,0.113337999691127,282.971535933906,0.715013635714928,0.18719687846715,0.0390456418424025
0.544538539399879,1.69571089183406,-0.58503856276535,391.212585264431,74.966371778042,0.149502950295455,0.649169319254414,0.0980940636283073,282.920578511412,0.785672362325547,0.172752990999812,0.0322539826304829
0.533084280282575,1.70214626463893,-0.579987985140183,390.886477224159,74.2202482374404,0.153051765497159,0.653017200404074,0.0958981379538234,282.939092082573,0.822719305717516,0.167861193723287,0.0317511860201086
0.527667131315238,1.76319944069469,-0.583193653264434,390.856708522322,74.4308226377827,0.150482676281523,0.637105929717562,0.102746741942573,282.92565162941,0.777616096379066,0.164070776430106,0.0351021203608879
0.533579554733476,1.69094895914975,-0.584876062905888,391.038468854213,74.539372811312,0.149883514237476,0.651934305950882,0.0988313985273212,282.934896821855,0.776693315643848,0.167923287087421,0.0320887799262595
0.52006115282914,1.7028430618918,-0.586830164998651,390.959528297498,74.2935245706321,0.145851998975673,0.664093430861633,0.108927788133303,282.980079421562,0.798175483702467,0.160314477524635,0.0319374206138193
0.524764267407746,1.6651382789786,-0.587649299877105,391.158655447751,73.974462398432,0.147745869849907,0.666572786937657,0.112415774183083,282.95044815122,0.80021881265814,0.166117852953855,0.0325610810066344
0.509725411086581,1.59331519124503,-0.585635893985655,391.467165635667,74.4117116380576,0.146813486171085,0.673361054127961,0.101928275898412,282.974707067736,0.802402269185554,0.154944469823624,0.029520717321804
0.508217106800745,1.49440630889108,-0.587289442420447,391.758850302271,74.0077786586139,0.146388517451981,0.668734849486061,0.10553383539233,282.951433631145,0.803638939530176,0.159344586989525,0.0307484672598459
0.502923566588028,1.56906620863372,-0.589021350167757,391.469890824973,73.5440442517642,0.145000835328091,0.633508480427613,0.0997603513831311,282.886623029988,0.821122907385587,0.15708217239686,0.0341603641493578
0.504812617614708,1.44721342238549,-0.589475814518572,391.285842526968,73.4878032406615,0.144737668469864,0.601181176035015,0.089740817110496,282.859992337199,0.868120237078676,0.163760346986493,0.036718485131023
