Racc_inv,kt,eps_t,tc,bc,CO2ppm,RH,tw,bw,pSR,theta_xc,A,n
1.50877792549044e-10,1.09104755633695,8.58643012287928e-12,1.05494985658337,-0.555490752057345,392.291787328275,75.1243406006224,0.134982937666504,0.36000551449909,0.11840458121494,0.831313045590221,3.03563921775323,0.112790664619138
1.4876542425927e-10,1.08277970144345,8.13200486659986e-12,1.07494580365648,-0.55187914914027,392.139246901756,74.8330749383414,0.141185889491572,0.342784667344175,0.111893779470581,0.856485062839417,2.99672117383967,0.120635952528619
1.48139043809113e-10,1.09398037120172,8.19978003639262e-12,1.07061431705903,-0.551648076303015,391.551172591482,74.7194899721588,0.144407110423233,0.326809815697513,0.105929601737069,0.880032201022807,3.01515666883509,0.127550274845194
1.43496249169364e-10,1.12229786325262,8.26100197133543e-12,1.0716806450897,-0.545733689749048,391.085451222964,73.9848653318545,0.144437859630136,0.341227431309897,0.110803153356902,0.931350500831497,3.04220404666941,0.121956541452786
1.54455399504414e-10,1.12333561378861,8.01357526131977e-12,1.07534163631944,-0.550715788729453,391.034555654825,73.6765558530573,0.143694078647517,0.396461023613793,0.109465880822252,0.945247571941866,3.18487165430264,0.0963915218856971
1.47107817717433e-10,1.12649297817732,8.37053775084412e-12,1.07316146437408,-0.551134325954749,391.233848160707,73.6029460388473,0.146081685297564,0.401015696806337,0.112858494018722,0.930608713021955,3.12814830721731,0.0963853785783941
1.33143196887985e-10,1.09131996320395,8.58928723975307e-12,1.07773680658784,-0.548087894127253,391.484401661127,73.4262881743398,0.147970634141422,0.360997196962907,0.116653816159065,0.918662124422239,2.94230184763864,0.115493843717076
1.3350261248136e-10,1.0926980105096,8.79682090057257e-12,1.07671401614886,-0.549086146383265,392.064791754763,73.2840950972036,0.145193035830003,0.36421290550011,0.129039299823462,0.911004227653397,2.9651709143569,0.117450080594128
1.38868716539698e-10,1.1008941666092,8.73778272403578e-12,1.0551411953003,-0.544665592062751,392.117752677303,73.2184820057044,0.147930667954075,0.375959765617925,0.126792503397248,0.909091033804837,3.03990526806811,0.112135870266747
1.4201938766907e-10,1.11108814373744,8.55346320906341e-12,1.06510029186357,-0.546949749121361,391.300979598464,73.0085755505157,0.147064126613491,0.388002339639863,0.137539357083726,0.921870686211956,3.09424492656653,0.110069838988955
1.30502844546452e-10,1.05517929477651,8.36854478071449e-12,1.06205765684676,-0.544498247472421,391.32132715422,72.807020598547,0.140613161991022,0.375374407451413,0.141766168098735,0.905922703238734,2.9081858999559,0.114996024578245
1.21056446085027e-10,1.02305790550387,8.44351212667286e-12,1.06595581810683,-0.547866220533022,391.993059034461,73.1819584486928,0.138773855387281,0.377059735170639,0.148924268130761,0.905888151504709,2.75280004332044,0.115805006772931
1.09060995887554e-10,1.01420545217114,8.26916733714842e-12,1.06710859908684,-0.54740048394248,391.684448163944,73.2679516101204,0.133859472063066,0.372099545022069,0.165950972642489,0.923906004243017,2.60149247178789,0.121269440532943
1.1773633145834e-10,0.979346451913092,8.13480531280782e-12,1.07622359487137,-0.543283129191793,391.785065232067,73.3444024413289,0.131650514239246,0.381827070951552,0.17234269848441,0.965147627054462,2.6303086615968,0.117808284776535
1.10828124439649e-10,0.98368237332277,8.38701183689704e-12,1.0832826804621,-0.541154084566173,391.793527489584,73.1055780544369,0.133820733446024,0.400095402090638,0.167083415516327,0.989368971652516,2.5695532419904,0.10929372780879
1.10637311075379e-10,1.00965989900935,8.25225768171271e-12,1.10799130680919,-0.539204038416414,391.576779610625,73.0077911427167,0.132624680047972,0.425171403603477,0.159057275989934,0.98937377146599,2.58184578460993,0.0969300340932975
1.09929031457276e-10,1.0548566612424,8.55977327800755e-12,1.09148716878894,-0.540373146170975,391.943832690525,73.2809773952563,0.134928500479128,0.423905328183429,0.153318476721737,1.03613103573117,2.62894203926162,0.0966018609144633
1.00291073191158e-10,1.06466866089098,8.37953001147802e-12,1.09170888363648,-0.540098313007874,392.405436238905,73.5136980818955,0.136727186830579,0.389793206832598,0.147896588753826,1.04875524346019,2.51534856102876,0.109291763685821
1.06702241116244e-10,1.06060552031125,8.34720118926808e-12,1.10149908281805,-0.543048830827651,392.587625861082,73.5676385978209,0.131849588187904,0.387308991770999,0.141536851658136,1.05888968005475,2.58204817285199,0.106977572062839
1.1342790028331e-10,1.03068397857507,8.28529818616293e-12,1.10963520828946,-0.548691373966626,392.823082044224,73.0502652132509,0.130151210397677,0.392521504321858,0.136038295694592,1.02133760040274,2.66135805765875,0.102639674990574
1.1640696464477e-10,1.10893390268388,8.12367984067292e-12,1.11983420156788,-0.547690213284478,392.348174668556,72.8735683179818,0.131720092085392,0.412745519653197,0.141729518828674,0.998786783380198,2.78592504064708,0.0966895119310659
1.02465710733288e-10,1.1326042425778,7.99560627298645e-12,1.11809831755216,-0.548028256503,392.504781521924,72.6168343839505,0.135864213419512,0.347826646848066,0.146127959068894,1.00873323476573,2.6664114433906,0.127912457173737
9.90591583296016e-11,1.11766374854831,7.79280983042385e-12,1.1022557102413,-0.545894528004013,392.265319746368,73.0350154577505,0.131606852197651,0.312270767771642,0.130866429456055,0.966959559082772,2.58641338732077,0.14065581984677
1.00490718338513e-10,1.08868532467315,7.68016659862392e-12,1.06955757475339,-0.545157216727347,392.203855258603,73.0565106970194,0.133878704472104,0.321961552497357,0.143825659306344,0.947883380691329,2.58878923321699,0.140171711079407
9.87879318097101e-11,1.10079941646279,7.90506847480267e-12,1.05702462571736,-0.543360593289279,392.604651029939,73.2624277748606,0.134916157033137,0.323956064013349,0.15283484266889,0.894213195547219,2.57719659063271,0.14219123976021
9.55320227424492e-11,1.12874914584862,7.7558923270484e-12,1.05014580387673,-0.547844277573273,392.890076931678,72.9944367040427,0.131243538575702,0.314565999509225,0.164434090993894,0.872998531044786,2.59755603128982,0.149597730038985
1.01583222669636e-10,1.15639838386684,8.05141755378063e-12,1.04504770312967,-0.54516436712587,392.840748778911,72.780185377082,0.128074124861051,0.335667826417546,0.172034530577053,0.830975994193008,2.7163190064246,0.138929435267001
1.11158111405472e-10,1.10964920658164,8.25219295084637e-12,1.05777946525296,-0.547062223512153,392.437757739402,72.7152669903717,0.126535059742314,0.353386572078328,0.17967642378574,0.853050870656386,2.77964098806111,0.131295713135867
1.23028097008233e-10,1.07066195207757,8.1068573626618e-12,1.05402788414848,-0.549352787551806,392.692346466875,72.928123601345,0.125675433807657,0.391804516861654,0.162140634373447,0.886052769186357,2.86168551381829,0.10876378301244
1.11741672686725e-10,1.10416415375546,8.1486819997196e-12,1.04705807042176,-0.544129030648273,392.398166612004,72.7920494990478,0.123186214594448,0.359315104918362,0.160369133951706,0.911830726012933,2.77408520473285,0.122062742801067
1.09292426848485e-10,1.09925426770752,8.16379180400047e-12,1.05050307792315,-0.544629004056135,392.384219419453,72.7531819267689,0.125393614972455,0.374984051866266,0.158675878177273,0.909882140042382,2.74100313985518,0.115091171452506
1.06288851017934e-10,1.13254881101025,8.02514370469362e-12,1.04322501525033,-0.549459398283905,392.629240986692,72.694807983973,0.127888520693215,0.336107736762869,0.164529723475426,0.897734698105688,2.76431159255441,0.136566082332554
1.11183449249068e-10,1.15862254508405,7.73242141271885e-12,1.0333446434515,-0.551891708264214,392.676131477248,72.3136055804551,0.127572044026587,0.346048374780033,0.158468372372362,0.88418509803703,2.8886653679812,0.129616290861972
1.24244258183949e-10,1.1269612967037,7.72414008729658e-12,1.03376144882155,-0.552804559157996,392.566358445674,72.1885141260625,0.12967477208877,0.329334072321857,0.158906539331031,0.868535775808618,3.01455480944004,0.139223278660637
1.28125137854717e-10,1.14411664609352,8.01486702344009e-12,1.03089696180089,-0.553664975665203,393.098039627841,71.788890702771,0.128533932967881,0.333274533690767,0.164978178887501,0.875297872352153,3.11658146020332,0.138425630226092
1.35946529037445e-10,1.13312079673588,8.19051637796781e-12,1.03490714390249,-0.552209025882274,392.724087275653,71.8425408024023,0.129940560938815,0.337471941741713,0.150457016697761,0.870484490625721,3.17966625081763,0.132520632770007
1.51938253243326e-10,1.0980345786647,8.00300079600383e-12,1.03422423832812,-0.55129109351026,392.721292419776,71.984351138513,0.129529723608841,0.343575061601429,0.127185975949845,0.82463287987752,3.28887934608198,0.121985983443692
