x,Fx
1.00248904497603,0.0015
1.00250424554049,0.00151
1.00250859727608,0.00152
1.00251331459566,0.00153
1.00253281598844,0.00154
1.0025853337669,0.00155
1.00258583305869,0.00156
1.00258969210446,0.00157
1.00259371030349,0.00158
1.00259683867199,0.00159
1.00259716855559,0.0016
1.00261145945065,0.00161
1.00262519276978,0.00162
1.00264254595337,0.00163
1.00264760755611,0.00164
1.00265835474333,0.00165
1.0026603641668,0.00166
1.00266928722032,0.00167
1.00267453593464,0.00168
1.00268459983407,0.00169
1.00269166768888,0.0017
1.00270407532226,0.00171
1.0027056629363,0.00172
1.00272360130791,0.00173
1.00273290993594,0.00174
1.00274216625832,0.00175
1.00276334527824,0.00176
1.00281973734005,0.00177
1.00284340934694,0.00178
1.00284526284614,0.00179
1.00286654648873,0.0018
1.00286894626763,0.00181
1.00287040841745,0.00182
1.00287063906501,0.00183
1.00287603462253,0.00184
1.00290836921573,0.00185
1.00293583123862,0.00186
1.002936217468,0.00187
1.00293690902212,0.00188
1.00295105980741,0.00189
1.00295125727524,0.0019
1.00295881586667,0.00191
1.0029753772448,0.00192
1.00299536044489,0.00193
1.00301322941862,0.00194
1.0030160606092,0.00195
1.0030250359515,0.00196
1.0030414641952,0.00197
1.00304767203771,0.00198
1.00305115594081,0.00199
1.00305477179914,0.002
1.00305720515422,0.00201
1.00306020895448,0.00202
1.00306832957305,0.00203
1.00307869654867,0.00204
1.00308135817448,0.00205
1.00311408065094,0.00206
1.00311449650831,0.00207
1.00312668762602,0.00208
1.00313761817721,0.00209
1.00313888243481,0.0021
1.00314644039819,0.00211
1.00314708308347,0.00212
1.00315997800451,0.00213
1.0031740468595,0.00214
1.00318387112929,0.00215
1.00318925381774,0.00216
1.00321951341195,0.00217
1.00323084829854,0.00218
1.00323307923389,0.00219
1.00324624448043,0.0022
1.00325110886905,0.00221
1.00326008820117,0.00222
1.00327082753083,0.00223
1.0032937612825,0.00224
1.00329434616885,0.00225
1.00330356970839,0.00226
1.0033198713049,0.00227
1.00332887464537,0.00228
1.00333818537386,0.00229
1.00334093038298,0.0023
1.00334340434272,0.00231
1.00334380480792,0.00232
1.00335863628241,0.00233
1.00338629971331,0.00234
1.00340124802295,0.00235
1.00342425931474,0.00236
1.00342589738933,0.00237
1.0034680088636,0.00238
1.0034695369183,0.00239
1.00347134510544,0.0024
1.00347543556481,0.00241
1.00347935111153,0.00242
1.00349087728406,0.00243
1.0034912308252,0.00244
1.00349645885435,0.00245
1.00350447585061,0.00246
